2024-06-01 17:04:58,307 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:06:49,678 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:06:49,748 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:10:04,428 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:10:04,494 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:15:04,775 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:15:04,846 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:20:41,781 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:20:41,866 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:30:35,008 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:30:35,072 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:34:12,644 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:34:12,869 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:45:06,702 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 17:45:06,778 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 18:00:23,816 Loaded data from fetched_data.csv
2024-06-01 18:00:23,819 Error in feature engineering: unsupported operand type(s) for -: 'str' and 'str'
2024-06-01 18:00:23,827 Preprocessed data saved to preprocessed_data.csv
2024-06-01 18:09:36,659 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 18:09:36,665 Error converting data types: Unknown datetime string format, unable to parse: Open time, at position 0
